sEXT,sNEU,sAGR,sCON,sOPN
2.65,2.75,4.65,3.1,3.7
2.65,2.75,4.65,3.1,3.7
2.65,2.75,4.65,3.1,3.7
2.65,2.75,4.65,3.1,3.7
3.25,3.25,3.75,4.25,3.5
3.25,3.25,3.75,4.25,3.5
3.25,3.25,3.75,4.25,3.5
3.25,3.25,3.75,4.25,3.5
3.25,3.25,3.75,4.25,3.5
3.25,3.25,3.75,4.25,3.5
3.25,3.25,3.75,4.25,3.5
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
2.71,3.57,3.14,3.64,3.57
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
3.25,3.13,4.25,5,3.63
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.7,3.05,1.65,1.55,3.65
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.25,2.75,4.5,4.25,2.5
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
2.1,2.7,3.4,2.05,3.65
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.75,2,4.5,4,3.75
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
3.3,2.8,3.35,4.25,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4.5,2.25,4.5,5,3.5
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4,1.95,4.25,3.55,3.45
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,2.75,3,3.25,2.75
4.75,1.25,3.5,3.25,3.5
4.75,1.25,3.5,3.25,3.5
4.75,1.25,3.5,3.25,3.5
4.75,1.25,3.5,3.25,3.5
4.75,1.25,3.5,3.25,3.5
4.75,1.25,3.5,3.25,3.5
4.75,1.25,3.5,3.25,3.5
4.75,1.25,3.5,3.25,3.5
4.75,1.25,3.5,3.25,3.5
